06/08/2017,1496880000,23571788218
06/09/2017,1496966400,22518978783
06/10/2017,1497052800,22422146714
06/11/2017,1497139200,23843612254
06/12/2017,1497225600,30391141090
6/13/2017,1497312000,24903912970
6/14/2017,1497398400,22812812579
6/15/2017,1497484800,23411815379
6/16/2017,1497571200,22083654403
6/17/2017,1497657600,20940055933
6/18/2017,1497744000,19777146521
6/19/2017,1497830400,21054562068
6/20/2017,1497916800,35606261848
6/21/2017,1498003200,58264077197
6/22/2017,1498089600,41150573699
6/23/2017,1498176000,40960227374
6/24/2017,1498262400,47309213754
6/25/2017,1498348800,34521352334
6/26/2017,1498435200,49580734026
6/27/2017,1498521600,31580245373
6/28/2017,1498608000,43482890266
6/29/2017,1498694400,35022170593
6/30/2017,1498780800,27223635401
07/01/2017,1498867200,26689728580
07/02/2017,1498953600,25581333280
07/03/2017,1499040000,28117349173
07/04/2017,1499126400,24664144555
07/05/2017,1499212800,26133024523
07/06/2017,1499299200,24841070314
07/07/2017,1499385600,27021742038
07/08/2017,1499472000,26089973919
07/09/2017,1499558400,26860797614
07/10/2017,1499644800,22840512365
07/11/2017,1499731200,24575033101
07/12/2017,1499817600,24301621064
7/13/2017,1499904000,23629822115
7/14/2017,1499990400,23119742999
7/15/2017,1500076800,26644007281
7/16/2017,1500163200,24225254470
7/17/2017,1500249600,25008451290
7/18/2017,1500336000,26922445269
7/19/2017,1500422400,25859171423
7/20/2017,1500508800,23785270501
7/21/2017,1500595200,34121661718
7/22/2017,1500681600,24728177686
7/23/2017,1500768000,24411781141
7/24/2017,1500854400,24993645320
7/25/2017,1500940800,26699669746
7/26/2017,1501027200,26644959295
7/27/2017,1501113600,25759576270
7/28/2017,1501200000,25160319003
7/29/2017,1501286400,24073380192
7/30/2017,1501372800,23908993567
7/31/2017,1501459200,22305961187
08/01/2017,1501545600,25462492943
08/02/2017,1501632000,25145539900
08/03/2017,1501718400,24881344614
08/04/2017,1501804800,22630338284
08/05/2017,1501891200,23984146001
08/06/2017,1501977600,24293412889
08/07/2017,1502064000,25187717437
08/08/2017,1502150400,23836962422
08/09/2017,1502236800,24062207266
08/10/2017,1502323200,24244829373
08/11/2017,1502409600,25055821756
08/12/2017,1502496000,24802395477
8/13/2017,1502582400,22053673388
8/14/2017,1502668800,22124106465
8/15/2017,1502755200,21732658516
8/16/2017,1502841600,34716303601
8/17/2017,1502928000,29045025650
8/18/2017,1503014400,44653492844
8/19/2017,1503100800,25853813413
